pw_session_id;pw_event_id;pw_search_category;pw_search_keyword;pw_search_results_count
6426933799;21692245473;zoeken;diabeteszorg in het primair onderwijs;10
6426939161;21692272389;zoeken;waardering;20
6426939491;21692264129;zoeken;Collegegeld;1050
6426940307;21692372319;zoeken;Stap opleidinve;0
6426940307;21692387927;zoeken;Welke scholing in stap;1010
6426944153;21692282595;zoeken;kerndoelen;770
6426944153;21692284837;zoeken;kerndoel 10;40
6426944153;21692285977;zoeken;kerndoelen;770
6426945591;21692309757;zoeken;Collegegeld;1050
6426946013;21692328867;zoeken;Diploma voor 1 september;880
6426946013;21692383351;zoeken;Mbo naar hbo;2690
6426946013;21692402829;zoeken;Mbo naar hbo;2690
6426946013;21692410993;zoeken;Mbo naar hbo datum diploma;280
6426946013;21692475487;zoeken;Mbo naar hbo datum diploma;280
6426946013;21692475763;zoeken;Mbo naar hbo;2690
6426946013;21692475995;zoeken;Diploma voor 1 september;880
6426947063;21692296641;zoeken;stap;23270
6426950141;21692352499;zoeken;Schoolvakantie 2023-2024;30
6426953181;21692313131;zoeken;benzine vergoeding;100
6426953479;21692665745;zoeken;thuiszitter;50
6426953479;21692688709;zoeken;thuiszitter;50
6426967665;21692382737;zoeken;SVH Diploma Sociale Hygiëne;50
6426967959;21692411753;zoeken;Schoolverzuim bevrafenis;0
6426972119;21692385969;zoeken;hoger onderwijs;15720
6426972119;21692388329;zoeken;hoger onderwijs;15720
6426972119;21692442947;zoeken;hoger onderwijs verkeerd ingelicht;30
6426982983;21692426841;zoeken;basisvaardigheden;1090
6426984473;21692431269;zoeken;ouder- en jeugdsteunpunten;30
6426987039;21692455773;zoeken;Betalen collegegeld;400
6426995457;21692845823;zoeken;kerndoelen voortgezet onderwis;0
6427004405;21692518207;zoeken;Bsn;2080
6427004405;21692712811;zoeken;Afspraak gemeente;3010
6427004405;21693157571;zoeken;Rni;320
6427004907;21692510303;zoeken;vakanties;1000
6427005353;21692627553;zoeken;thuiszitter;50
6427005713;21692819323;zoeken;vakken;320
6427005713;21692824063;zoeken;basisvakken;0
6427007009;21692529187;zoeken;10 miljard;90
6427007009;21692533549;zoeken;rust en ruimte;150
6427007009;21692698589;zoeken;rust en ruimte;150
6427007009;21692701541;zoeken;werkagenda;70
6427007009;21692804473;zoeken;prinsjesdag;50
6427012675;21692540711;zoeken;Bezwaar makeb;0
6427013017;21692540517;zoeken;Examenrooster;40
6427018687;21692596957;zoeken;Leerplicht;670
6427021497;21692572119;zoeken;Leerlingen salaris;250
6427022777;21692574845;zoeken;stap-budget;990
6427025469;21692593465;zoeken;stapbudget;10
6427029139;21692606161;zoeken;Herfstvakantie noord 2023;50
6427032665;21692775341;zoeken;vmbo-t;140
6427034483;21692856951;zoeken;leerplichtwet;370
6427044055;21692716883;zoeken;Kopie ID;2890
6427053233;21692704383;zoeken;Leerlingenvervoer;520
6427056519;21692707755;zoeken;stap;50
6427057901;21693512019;zoeken;toelatingseis diploma;0
6427057901;21693530177;zoeken;toelating;3590
6427071425;21692768983;zoeken;zitten blijven;11610
6427071557;21692870551;zoeken;Leerplicht overheid contact;130
6427072069;21692826489;zoeken;Aanvraag tegemoetkoming schoolkosten;60
6427074769;21692780157;zoeken;Lierde;0
6427076783;21692793269;zoeken;Oldenzaal;990
6427081659;21692821189;zoeken;Voorjaarsvakantie;290
6427096483;21692865105;zoeken;Docent te laat;800
6427102123;21692894385;zoeken;Herfstvakantie 2024 regio noord;70
6427102123;21692900927;zoeken;Herfstvakantie 2024;80
6427103353;21692888077;zoeken;studentenfonds;160
6427103553;21692888535;zoeken;schoolsysteem;40
6427103553;21693256571;zoeken;nederlands onderwijs;6490
6427118457;21692979799;zoeken;welzijn;25490
6427118503;21692996819;zoeken;Verzuim basisschool;50
6427118503;21693045661;zoeken;Zwemles;220
6427119995;21693111563;zoeken;dus;46030
6427121463;21692980187;zoeken;verlof;2710
6427125049;21693034659;zoeken;zwemmen;290
6427126561;21692988175;zoeken;Detex;40
6427131391;21693012295;zoeken;Zomervakantie 2023;370
6427133701;21693295201;zoeken;bouwvak;20
6427136603;21693051521;zoeken;tegemoetkoming scholieren;200
6427151503;21693109471;zoeken;Werkgeversverklaring;120
6427154429;21693106435;zoeken;Voorjaarsvakantie;290
6427157137;21693131685;zoeken;Subsidie statushouders;290
6427160875;21693132203;zoeken;Kerstvakantie 2023;130
6427167295;21693161751;zoeken;kosten mbo opleiding;1070
6427167975;21693367437;zoeken;smartphone;990
6427168555;21693183707;zoeken;rekenen;8720
6427168555;21693199859;zoeken;rekentoets;120
6427172027;21693170261;zoeken;wmo;3520
6427172027;21693190313;zoeken;zorg en welzijn;10680
6427172027;21693246103;zoeken;besluit eigen bijdrage;6120
6427172027;21693443343;zoeken;invoering wmo;500
6427174209;21693185997;zoeken;Amsterdam;26860
6427176381;21693188049;zoeken;vrije dagen;2110
6427177171;21694092673;zoeken;kracht van het beroep;3820
6427177573;21693194717;zoeken;Administratie;6800
6427189185;21693278841;zoeken;Auto vakantie naar Zwitserland;60
6427195541;21693344165;zoeken;erkende opleiding stapbudget;0
6427199011;21693279419;zoeken;2024;21060
6427216327;21693351349;zoeken;residentieel;0
6427217271;21693433345;zoeken;doorstoomtoets;0
6427217271;21693465451;zoeken;video doorstoomtoets;0
6427221499;21693444751;zoeken;Bezwaar en beroep;7000
6427224897;21693382483;zoeken;rutte-regeling;10
6427224897;21693387971;zoeken;rutte-regeling;10
6427233407;21693456549;zoeken;rif;280
6427233407;21693470253;zoeken;regionaal investeringsfonds;250
6427240451;21693445591;zoeken;Leerplicht buitenlandse kind;40
6427244777;21693463165;zoeken;Mdgo;0
6427246221;21693488585;zoeken;Schoolvakanties 2025;90
6427246391;21693581075;zoeken;vrije dagen;2110
6427250335;21693486031;zoeken;cluster 3 onderwijs;670
6427251083;21693488127;zoeken;Gehandicaptenzorg;1750
6427259377;21693521833;zoeken;maximaal leerlingen;1760
6427259377;21693535111;zoeken;aantal leerlingen;5140
6427271087;21693593867;zoeken;Hoek;2270
6427275589;21693629541;zoeken;2024-2025;1340
6427275589;21693647955;zoeken;vrije dagen;2110
6427275589;21693677707;zoeken;schoolvakantie 2024;130
6427275589;21693853469;zoeken;is 5 mei een officiele vrije dag;270
6427276911;21693594255;zoeken;collegegeld;1050
6427285805;21693881055;zoeken;bezoek arts;690
6427286603;21693716497;zoeken;subsidie loopbaancoach;10
6427287937;21693660361;zoeken;bewegingsonderwijs primair onderwijs;120
6427287937;21693664875;zoeken;bewegingsonderwijs primair onderwijs;120
6427287937;21693697091;zoeken;bewegingsonderwijs;210
6427287937;21693730387;zoeken;bewegingsonderwijs;210
6427287937;21693770781;zoeken;impuls en innovatie bewegingsonderwijs;30
6427292505;21693656313;zoeken;Hemelvaartsdag 2024;10
6427292505;21693665431;zoeken;Hemelvaart 2024;70
6427300247;21693689771;zoeken;Netflix;230
6427301831;21693727231;zoeken;2023;90690
6427305461;21693711373;zoeken;artificiel intelligence;0
6427305529;21693705735;zoeken;Nijmehen;0
6427311019;21693742405;zoeken;Amr;260
6427323571;21693790997;zoeken;stap;860
6427324647;21693806057;zoeken;wet op het basisonderwijs;1160
6427327725;21693795247;zoeken;zak slaag;40
6427327797;21693816263;zoeken;religieuze feestdagen;80
6427328693;21693797431;zoeken;schoolfobie;0
6427338505;21694144919;zoeken;kamerbrief integrale aanpak sociale veiligheid;770
6427342099;21694261501;zoeken;zorgplicht;2370
6427346861;21693870507;zoeken;verlof school;310
6427350995;21694222693;zoeken;leerplicht B3;20
6427357191;21693912267;zoeken;English;4690
6427358581;21693914507;zoeken;Cijfers;19350
6427360217;21693975483;zoeken;vrijheid van onderwijs;3570
6427365387;21693940353;zoeken;Ouders;19240
6427374609;21693986197;zoeken;Gezakt examen jaar;110
6427375239;21693982251;zoeken;Robbert dijkgraaf;6860
6427383643;21694027911;zoeken;Klacht hbo;120
6427386647;21694025271;zoeken;onderwijs;66270
6427386647;21694249885;zoeken;hoger onderwijs;15720
6427387177;21694039095;zoeken;Ov gratis reisvaardig;0
6427388437;21694473005;zoeken;Mbo 4 cijfers;1510
6427390211;21694038451;zoeken;STAP;23270
6427390211;21694076501;zoeken;stap;23270
6427390211;21694171107;zoeken;stap;23270
6427399125;21694142895;zoeken;overzicht schoolvakanties;560
6427402213;21694109843;zoeken;Salaris zorg;810
6427404995;21694102373;zoeken;brief Dennis Wiersma mei 2022;150
6427420441;21694199023;zoeken;subsideregeling praktijkleren;0
6427420441;21694205855;zoeken;subsidieregeling praktijkleren;350
6427424123;21694187981;zoeken;Herfstvakantie;310
6427435509;21694221907;zoeken;examen engels mbo;120
6427435679;21694223133;zoeken;Vakanties 2023;250
6427440541;21694254889;zoeken;Terugwerkende kracht;2630
6427450985;21694298001;zoeken;Krokus vakantie 2024;0
6427453463;21694287491;zoeken;studeren in het buitenland;770
6427455437;21694305989;zoeken;bsa;490
6427455437;21694312673;zoeken;bsa;490
6427457851;21694306443;zoeken;examen;2660
6427459823;21694841801;zoeken;Atheneum;250
6427459893;21694321371;zoeken;Herfstvakantie 2023;50
6427462091;21694378511;zoeken;Herfstvakantie 2024;80
6427466807;21694340189;zoeken;eindexamen;1060
6427483655;21694408573;zoeken;beurs inkomen ouders;260
6427486171;21694466927;zoeken;Vakanties 2024;100
6427487507;21694424161;zoeken;speciaal onderwijs;5530
6427487507;21694440605;zoeken;speciaal onderwijs doubleren;20
6427487507;21694446711;zoeken;doubleren;50
6427487507;21694454017;zoeken;voortgezet speciaal onderwijs;3900
6427487507;21694456545;zoeken;voortgezet speciaal onderwijs;3900
6427487507;21694462565;zoeken;voortgezet speciaal onderwijs;3900
6427493131;21694455361;zoeken;Zomervakantie 2024;200
6427496277;21694461743;zoeken;Pinksteren 3025;0
6427499591;21694502283;zoeken;priveschool;40
6427518709;21694578051;zoeken;Stage vergoeding;450
6427544157;21694660477;zoeken;doubleren;50
6427549571;21694670151;zoeken;plan van aanpak;15090
6427556009;21694690407;zoeken;cito toets;70
6427558035;21694756031;zoeken;Duiven;1050
6427558035;21694760789;zoeken;Duiven midden of zuid;160
6427560653;21694708823;zoeken;2025;15420
6427560653;21694716401;zoeken;Schoolvakanties 2025;90
6427570763;21694815071;zoeken;<anonimized>;0
6427576803;21694769789;zoeken;akkoordverklaring SE;30
6427576803;21694774277;zoeken;onderwijs VO akkoordverklaring;30
6427578693;21694913791;zoeken;formulier;6170
6427578693;21694917913;zoeken;formulier;6170
6427578693;21694921337;zoeken;formulier;6170
6427581071;21694786791;zoeken;Vakkenpakketten vwo;20
6427585149;21694810529;zoeken;Zomervakantie;1570
6427585149;21694861423;zoeken;Herfstvakantie;310
6427585149;21694886311;zoeken;Kerstvakantie;720
6427593371;21694859559;zoeken;Certificaten;2030
6427593371;21694876467;zoeken;Voortgezet onderwijs certificaat;320
6427593373;21694905487;zoeken;Passend onderwijs;20
6427594289;21694948069;zoeken;Ziekenhuis;8820
6427594289;21694952795;zoeken;Ziekenhuis;8820
6427601069;21694861003;zoeken;’Internationale ervaring voor mbo-studenten;200
6427601993;21694874823;zoeken;2023-2024;2800
6427604107;21694922811;zoeken;kerstvakantie 2024;80
6427607843;21694919213;zoeken;Wanneer aanvragen;9000
6427607843;21694923395;zoeken;Wanneer aanvragen;9000
6427607843;21694925059;zoeken;Wanneer aanvragen;9000
6427608655;21694943349;zoeken;Herfstvakantie;310
6427608655;21694945413;zoeken;Herfstvakantie;310
6427611881;21694907291;zoeken;Laudius;0
6427617351;21694929925;zoeken;Herfstvakantie;310
6427624219;21694953313;zoeken;onderwijsontwikkelingen;10
6427624219;21694971347;zoeken;onderwijsontwikkelingen;10
6427627061;21695034821;zoeken;Stage bij familie;270
6427633797;21695035247;zoeken;Kan ik met 2f nog gediplomeerd worden;20
6427648365;21695057901;zoeken;Middelbare scholen vakanties;40
6427651025;21695084077;zoeken;lesgeld mbo;360
6427652011;21695061437;zoeken;studiefinanciering;3010
6427653121;21695109917;zoeken;zorgplicht;2370
6427658857;21695095629;zoeken;Noord;16850
6427663209;21695147713;zoeken;cito rekenen;110
6427663209;21695155221;zoeken;cito rekenen;110
6427663557;21695108563;zoeken;Italiano;20
6427664683;21695139067;zoeken;cito rekenen;110
6427666001;21695126295;zoeken;Ontspanning;460
6427670715;21695136205;zoeken;beleidstheorie inburgering;0
6427670715;21695174549;zoeken;inburgering doel;490
6427670715;21695191491;zoeken;inburgering doel;490
6427670715;21695208055;zoeken;inburgering doel;490
6427670715;21695211321;Brief;inburgeringswet;0
6427672833;21695140667;zoeken;nieuwkomers in het onderwijs;1080
6427674751;21695163345;zoeken;Mijn kind is van school afgezet;40
6427677665;21695158923;zoeken;Leerplicht;670
6427677665;21695197651;zoeken;Schoolrooster;20
6427677665;21695416125;zoeken;16 jarigen weekend werken;80
6427679153;21695186195;zoeken;leeftijdsgrens kleuterklas;0
6427679735;21695165821;zoeken;Examen;2660
6427688043;21695218633;zoeken;2025;15420
6427688043;21695223909;zoeken;2024;21070
6427688543;21695199323;zoeken;Deel certificaat;1680
6427706991;21695268823;zoeken;Diploma legaliseren;50
6427709211;21695285421;zoeken;Studietoeslag;390
6427715027;21695309513;zoeken;lesgeld;560
6427716221;21695304053;zoeken;schoolkosten;490
6427716221;21695306109;zoeken;schoolkosten;490
6427720851;21695323717;zoeken;Vakantie buiten schoolvakantie;50
6427737391;21695390627;zoeken;Schoolvakanties 2024;160
6427738135;21695507837;zoeken;Wajong;1890
6427741517;21695403983;zoeken;cito rekenen;110
6427741517;21695411615;zoeken;cito rekenen;110
6427742553;21695404511;zoeken;Mei vakantue;0
6427748297;21695425339;zoeken;vwo;2550
6427749481;21695428229;zoeken;Doorstroomtoets;330
6427749863;21695430373;zoeken;toets;170
6427763331;21695479281;zoeken;Overzicht schoolvakanties 2023-2024;50
6427763417;21695479617;zoeken;Vrijwillige bijdrage;1550
6427764383;21695492501;zoeken;maatschapijleer;0
6427770493;21695503819;zoeken;Dui;290
6427771135;21695507377;zoeken;2024;21070
6427771151;21695506653;zoeken;Ouderbijdrage;610
6427771151;21695714885;zoeken;Ouderbijdrage;610
6427772653;21695514123;zoeken;Twente;3710
6427774083;21695522503;zoeken;Twente herfstvakantie;10
6427775347;21695545019;zoeken;Leraar maatschappijleraar;0
6427782591;21695557303;zoeken;Kinder van 4 jaar moet Opschoor?;0
6427782705;21695548163;zoeken;Mei verkansie;0
6427788713;21695578225;zoeken;Personal trainer;50
6427795851;21695645273;zoeken;bouwvak vakanties 2024;0
6427796999;21695619755;zoeken;Cursusgeld;220
6427797189;21695606355;zoeken;duo;6610
6427798197;21695620557;zoeken;Hbo;4670
6427798771;21695640765;zoeken;Kindercoach;0
6427800535;21695646903;zoeken;aanvraagformulier paspoort;180
6427812633;21695676941;zoeken;Mbo 3 rekenen;1020
6427817755;21695702421;zoeken;Zomervakantie 2024;200
6427819541;21695711771;zoeken;Vrijstelling;3800
6427822681;21695688527;zoeken;Profielen havo;160
6427822681;21695691489;zoeken;Profiel havo;280
6427827063;21695705001;zoeken;Zomervakantie 2024 noord;100
6427828217;21695708021;zoeken;schoolkosten;320
6427832785;21695731073;zoeken;Zomervakantie 2023;370
6427833991;21695735067;zoeken;Schoolkostenmonitor;60
6427834511;21695755837;zoeken;tijdpad doorstroomtoets;70
6427834511;21695774267;zoeken;referentieniveaus;310
6427834643;21695766901;zoeken;Mobiel;2630
6427842353;21695757547;zoeken;Spaans;750
6427845819;21695787747;zoeken;Leidse onderwijs instelling;50
6427845819;21695796353;zoeken;Leidse onderwijs instelling;50
6427849615;21695788389;zoeken;Vakanties 2024;100
6427861583;21695826081;zoeken;Vrijwillige;4400
6427862213;21695832597;zoeken;Kosten;33550
6427862213;21695860023;zoeken;Regels schoolkosten;90
6427863205;21695831549;zoeken;Gent;770
6427864123;21695834533;zoeken;Schoolkosten cv vo;0
6427866593;21695842479;zoeken;Groepsgrootte klas voortgezet onderwijs;140
6427866809;21695854233;zoeken;hoeveel uur rekenen taal op de basisschool;70
6427867545;21695845201;zoeken;Examen 2024;320
6427869353;21695851003;zoeken;Pensioen;4100
6427872499;21695865237;zoeken;muziek;60
6427872499;21695868831;zoeken;muziek;3340
6427874545;21695871187;zoeken;Leeftijd;11500
6427874579;21695876179;zoeken;Mbo;13510
6427878383;21695889817;zoeken;Wanneer wordt het collegegeld afgeschreven;0
6427882743;21695900121;zoeken;Kluishuur scholen;10
6427882809;21695910249;zoeken;Tuition fees;30
6427883021;21695907281;zoeken;Kerst 2023;150
6427886985;21695914657;zoeken;Consignatiekas;180
6427886985;21695923173;;<anonimized>;
6427887401;21695916481;zoeken;keuzevakken;160
6427887401;21695926897;zoeken;keuzevakken;160
6427892947;21695940775;zoeken;kerstvakantie noord;210
6427896197;21695944913;zoeken;Stage;2970
6427899001;21695957311;zoeken;Zuidlimberg;0
6427899433;21695955451;zoeken;Spring;400
6427901093;21695962737;zoeken;Schoolvakanties 2023-2024;50
6427901475;21696075175;zoeken;Recessen;0
6427902971;21695990133;zoeken;Schoolplaten;10
6427918801;21696024899;zoeken;Gemeente Amstelveen;1030
6427919455;21696081879;zoeken;betalen;20620
6427919455;21696121677;zoeken;betalingsregeling lesgeld;0
6427920069;21696038921;zoeken;MBO studentenbond aanvragen;0
6427920409;21696041657;zoeken;Schoolvakantie;490
6427921459;21696056663;zoeken;Driebergen;400
6427924701;21696047261;zoeken;Is Leo beter dan basic kader;20
6427924701;21696071083;zoeken;Wat is de slechtste advies;210
6427926167;21696076627;zoeken;mensenrechten;6270
6427930419;21696184911;zoeken;Schoolreis verplicht deelname;10
6427930419;21696278427;zoeken;Schoolactiviteiten;70
6427930879;21696068455;zoeken;Herfstvakanties 2023;0
6427937345;21696086843;zoeken;Examen;2660
6427938609;21696103685;zoeken;16 stoppen met school;780
6427938609;21696108175;zoeken;Stoppen school speciaal onderwijs;250
6427970999;21696209895;zoeken;Lijst ouderbijdrage;40
6427970999;21696221435;zoeken;Ouderbijdrage;10
6427974325;21696231657;zoeken;hoeveel lesgeld betalen mbo2 als je geen 18 bent;0
6427975423;21696224105;zoeken;Middelbareschool musical;0
6427977815;21696239437;zoeken;Lesgeld wordt ten onrechte geïnd;0
6427983777;21696256421;zoeken;Breda;3250
6427986759;21696289701;zoeken;Datum betalen;5310
6427989517;21696291003;zoeken;functiemix;170
6427989517;21696300379;zoeken;functiemix;170
6427996615;21696334313;zoeken;aanvraag studiefinanciering;560
6427996615;21696367485;zoeken;studiefinanciering;3010
6428004459;21696336899;zoeken;Midden Utrecht  herfstvakantie;20
6428004895;21696331583;zoeken;aanmelden school;880
6428006673;21696340709;zoeken;Basisschool Amsterdam vakanties;0
6428006991;21696436855;zoeken;Herfstvakantie 2024;80
6428009943;21696349161;zoeken;Examens;3500
6428009943;21696359561;zoeken;Examens 2024;320
6428025677;21696408551;zoeken;2024;21070
6428028479;21696421699;zoeken;Voorjaarsvakantie 2023;60
6428030761;21696423795;zoeken;Vmbo mk;0
6428035935;21696465431;zoeken;Herfstvakantie 2024;80
6428035935;21696475005;zoeken;Kerstvakantie 2024;80
6428035935;21696541651;zoeken;Herfstvakantie 2024;80
6428036417;21696480301;zoeken;Kosten bachlor na het behalen van een ad deeltijd;0
6428037749;21696448369;zoeken;Stage;2970
6428042655;21696467845;zoeken;Herstvakantie 2023;0
6428044207;21696651341;zoeken;wiskunde c;270
6428044207;21696654857;zoeken;wiskunde c;270
6428050207;21696494415;zoeken;Schorsing;1140
6428055195;21696536155;zoeken;Hbo opleiding;2440
6428056061;21696522405;zoeken;B2-niveau;10
6428058235;21696532965;zoeken;ouderbijdrage;510
6428060193;21696542265;zoeken;Boekhouding;550
6428063427;21696610073;zoeken;Zomervakantie;1570
6428067431;21696556837;zoeken;Ouderbijdrage;30
6428068049;21696560853;zoeken;Engels;10740
6428068133;21696573957;zoeken;Collegegeld 2024-2025;110
6428068133;21696577073;zoeken;Collegegeld 2024-2025;110
6428070163;21696571071;zoeken;Nederlands onderwijs;6500
6428070163;21696581521;zoeken;Docent worden;1640
6428071149;21696568651;zoeken;leraar maakt het verschil;310
6428074135;21696580557;zoeken;Installatie techniek;500
6428079789;21696603487;zoeken;Stage vergoeding;450
6428081095;21696696099;zoeken;vrijstellingen op het mbo;80
6428083001;21696618761;zoeken;Ouderbijdrage;610
6428083205;21696609141;zoeken;stapbudget;10
6428083205;21696617293;zoeken;stapbudget;10
6428085463;21696647145;zoeken;Regio zuid midden noord;1520
6428085463;21696687937;zoeken;Regio zuid midden noord;1520
6428091111;21696637083;zoeken;cultuurgeld;0
6428098913;21696668535;zoeken;2022;133000
6428113341;21696722193;zoeken;Uitwonende beurs;260
6428114909;21696722681;zoeken;Oostende;170
6428120431;21696760773;zoeken;centraal examens 2024;230
6428121101;21696745497;zoeken;kwaliteitskader;660
6428122529;21696768765;zoeken;Peuters;500
6428125071;21696761447;zoeken;ouderbijdrage;610
6428131469;21696789551;zoeken;Mei vakantie 2924 twickel Borne;0
6428143145;21696833145;zoeken;Zomervakantie 2024;200
6428143145;21696840267;zoeken;Zomervakantie 2025;140
6428143145;21696921699;zoeken;Hetfstvakantie 2023;0
6428143605;21696834433;zoeken;entree opleding;0
6428146079;21696840439;zoeken;Schoolvloereb;0
6428146079;21696847391;zoeken;Muwi;40
6428147053;21696853153;zoeken;Herfstvakantie 2024;80
6428151965;21696879799;zoeken;Avo vakken;60
6428152711;21696867061;zoeken;Stap;23300
6428159815;21697089495;zoeken;Feestdagen;1660
6428163501;21696963611;zoeken;basisonderwijs vakantiedagen;30
6428167037;21696919395;zoeken;laptop kind;260
6428170033;21696935747;zoeken;Schoolvakanties;750
6428173569;21696965809;zoeken;What title can I use when I graduate?;10
6428179145;21696974737;zoeken;Wet;144160
6428180381;21696969791;zoeken;Pre advies;1250
6428185071;21697003689;zoeken;Masterplan basisvaardigheden;560
6428185723;21696990455;zoeken;Meivakamntie;0
6428187603;21697098857;zoeken;wat kan je worden met havo;500
6428202731;21697066707;;Burm;
6428221601;21697133055;;Lahgui;
6428221911;21697147193;zoeken;Schoolkosten;490
6428224457;21697175453;zoeken;Doorstomen vmbo tl naar havo;0
6428229567;21697165115;zoeken;Vmbo;3090
6428229567;21697168357;zoeken;Beroepsonderwijs;7360
6428229567;21697183915;zoeken;Gtmnasinum;0
6428229567;21697185513;zoeken;Gymnasium;620
6428230273;21697183733;zoeken;vrijstelling aanvragen;1190
6428230479;21697175447;zoeken;Psycholoog;790
6428231291;21697195699;zoeken;mbo;840
6428232403;21697174715;zoeken;inloggen;1000
6428235033;21697214377;zoeken;Lesgeld mbo zorg;70
6428235033;21697238431;zoeken;College geld  zorg;1390
6428235033;21697255095;zoeken;Halvering lesgeld zorg;10
6428235033;21697264241;zoeken;College geld  zorg;1390
6428235033;21697266461;zoeken;Lesgeld mbo zorg;70
6428236003;21697190555;zoeken;Periode;57740
6428237725;21697201707;zoeken;Ict scholen;990
6428248543;21697238631;zoeken;Examenrooster;40
6428252299;21697251767;zoeken;2025;15450
6428252299;21697260815;zoeken;Meivakantie 2024;140
6428258295;21697296239;zoeken;geld studenten;2630
6428259957;21697285579;zoeken;Kalender 2024;150
6428266655;21697320283;zoeken;Mindfulness;30
6428270851;21697334789;zoeken;Doorstroomtoets;330
6428270989;21697323055;zoeken;HBO;4670
6428272303;21697327893;zoeken;scholensyteem;0
6428272303;21697355045;zoeken;doorstroomsysteem;0
6428274163;21697561705;zoeken;stapbudget;10
6428274783;21697395081;zoeken;zwolle;4790
6428274979;21697348555;zoeken;Wat hoort bij noord;1270
6428279875;21697359433;zoeken;Overzicht schoolvakanties 2024;160
6428279875;21697365767;zoeken;Overzicht schoolvakanties 2023- 2024;70
6428279875;21697371621;zoeken;Overzicht schoolvakanties 2024;160
6428287203;21697395579;zoeken;Kerstvakantie 2024;80
6428287423;21697393397;zoeken;Aanmelden;5160
6428289091;21697401273;zoeken;Salarisschaal;330
6428289561;21697440663;zoeken;Mbo opleidingen;2510
6428294479;21697413813;zoeken;Schoolvakanties;750
6428297311;21697424553;zoeken;Meivakantie;530
6428297623;21697496461;zoeken;Management;12490
6428298757;21697674769;zoeken;2024;21070
6428298757;21697675957;zoeken;Pasen;300
6428303571;21697452521;zoeken;Regio midden nederland;3910
6428304367;21697572155;zoeken;herfst vakantie 2024;10
6428304367;21697586607;zoeken;schoolvakantie 2024;130
6428304367;21697587833;zoeken;schoolvakantie 2024;130
6428304993;21697457295;zoeken;huis;18620
6428309579;21697475981;zoeken;16 jaar uitkering;2780
6428313925;21697492979;zoeken;Lc schaal;220
6428321025;21697512425;zoeken;fre;90
6428337425;21697576779;zoeken;Lo docen;0
6428341351;21697600429;zoeken;Frans;2610
6428351987;21697628439;zoeken;cao vo;460
6428357641;21697664785;zoeken;Lesgeld hbo;130
6428362305;21697668227;zoeken;bijzonder tarief;20
6428362305;21697669183;zoeken;bijzonder tarief;900
6428362305;21697685169;zoeken;bijzonder tarief;20
6428365981;21697676245;zoeken;2022;133000
6428374439;21697715297;zoeken;Okraine;0
6428374439;21697838301;zoeken;Oekraïne;400
6428374439;21697868915;zoeken;Oekraïne;400
6428375557;21697742169;zoeken;Hoevaak stapbudget in 2023;0
6428378227;21697722821;zoeken;Collegegeld;1050
6428386033;21697748397;zoeken;Stap budget;3910
6428386199;21697753653;zoeken;18 jaar lesgeld;250
6428386611;21697861253;zoeken;stapelen;580
6428387383;21697753805;zoeken;2024;21060
6428403559;21697846363;zoeken;wanneer kan ik afstromen naar het mbo;10
6428407897;21697888011;zoeken;Hoeveel boete;1030
6428410213;21697840329;zoeken;<anonimized>;10
6428417513;21697867257;zoeken;Vrijstelling;3800
6428420349;21697877223;zoeken;Inloggen;1000
6428420889;21697878975;zoeken;Plassen op school;0
6428428427;21697911185;zoeken;Loon kinderdagverblijf bbl;0
6428428427;21697927191;zoeken;Bbl pedagogisch medewerker;0
6428428587;21697933223;zoeken;Lesgeld;560
6428428587;21697935459;zoeken;Lesgeld;560
6428435513;21697939757;zoeken;Lesgeld betalen als je geen stagevergoeding krijg;0
6428438563;21697948663;zoeken;Bol;1010
6428440119;21697951055;zoeken;Ouderbijdrage;610
6428440119;21697958119;zoeken;Ouderbijdrage;610
6428440203;21697958393;zoeken;2022-2023;7110
6428450109;21697990533;zoeken;Vught;1620
6428450479;21697991949;zoeken;zonnepanelen;2820
6428453269;21698002225;zoeken;Antillen onderwijs subsidie;30
6428453269;21698006191;zoeken;Subsidie onderwijs;4310
6428453269;21698014891;zoeken;Subsidie onderwijs;4310
6428460735;21698034261;zoeken;Rotterdam;19300
6428469015;21698068097;zoeken;Bbl lesgeld;90
6428470697;21698075753;zoeken;Lesgeld mbo;360
6428470969;21698078967;zoeken;Leerkrachten;1440
6428475173;21698096811;zoeken;Energie toeslagen;820
6428478143;21698109747;zoeken;isk hoofddorp;0
6428481181;21698127551;zoeken;Pre master;100
6428486093;21698151567;zoeken;Leerlingenvervoer;520
6428495651;21698199485;zoeken;Vavo;640
6428507827;21698260251;zoeken;Tiel;1210
6428511563;21698277695;zoeken;Stap budżet mbo;0
6428539935;21698440199;zoeken;Mbo opleidingen;2510
6428546537;21698459967;zoeken;2023 2024;14320
6428551573;21698493135;zoeken;Vakkenpakket havo 3;20
6428559243;21698504123;zoeken;Wat verdien ik als leraar in hoger beroepsonderwijs;20
6428560927;21698509285;zoeken;kerndoelen onderbouw;180
6428561367;21698512939;zoeken;Overijsel;60
6428567665;21698593257;zoeken;2024;21070
6428567665;21698597985;zoeken;2023;90900
6428570233;21698540487;zoeken;Toekomstverkenning vervolgonderwijs;150
6428589123;21698601203;zoeken;Amsterdam;26870
6428595211;21698619401;zoeken;Lesgeld betalen;280
6428603667;21698656797;zoeken;stapbudget;10
6428606181;21698665141;zoeken;leeftijdsdagen;10
